category_url,category_url_clean,page,handle,name,app_url,icon_url,rating,review_count,has_free_plan_text,pricing_text,short_description,built_for_shopify,is_ad
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,18,wizy-sitemap-manager,Wizy XML Sitemap Manager,https://apps.shopify.com/wizy-sitemap-manager,https://cdn.shopify.com/app-store/listing_images/cd7ba95316dd0a5b783f4ff689bdc5cb/icon/CPOj_6vzo_wCEAE=.png,2.5,4,True,Free plan available,Improve SEO ranking with managing your XML sitemap.,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,18,page-speed-image-optimize,Turbosify SEO Speed Booster,https://apps.shopify.com/page-speed-image-optimize,https://cdn.shopify.com/app-store/listing_images/c36ab62b50e317c1062c8e4450fcba89/icon/CLmj_snMxoADEAE=.png,5.0,2,False,$12.99/month,Get better conversions by improving store loading speed,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,18,alpharank-1,AlphaRank ‑ AI SEO Optimizer,https://apps.shopify.com/alpharank-1,https://cdn.shopify.com/app-store/listing_images/7859644b7d5891f276dbbe315dedc011/icon/CMbx9NWTjIMDEAE=.png,1.8,7,True,Free plan available,Dominate SEO Rankings and Traffic for Your Stores.,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,18,turbo-seo-one-click-json-ld,TurboSEO,https://apps.shopify.com/turbo-seo-one-click-json-ld,https://cdn.shopify.com/app-store/listing_images/ae2d02f2f568266d13882f1c1254d053/icon/COvoo6i534QDEAE=.png,5.0,1,True,Free plan available,Supercharge your store's SEO performance and fix issues easily,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,18,espresso-reframe,Espresso Reframe | OG Images,https://apps.shopify.com/espresso-reframe,https://cdn.shopify.com/app-store/listing_images/10287c79ceb74a4e6a2535a79089bebf/icon/CPOY47CnupADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,18,vennzo-redirects,Vennzo Redirect: 301 & Fix 404,https://apps.shopify.com/vennzo-redirects,https://cdn.shopify.com/app-store/listing_images/1582de913ab368d8e0feeb5c19a8213d/icon/CPeOtrbLipADEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,yozo-ai-blogs,Yozo AI Blogs Humanizer,https://apps.shopify.com/yozo-ai-blogs,https://cdn.shopify.com/app-store/listing_images/95415c92e13cc48deb22ba45b722cb67/icon/CIntnsTT0IwDEAE=.png,5.0,3,True,Free plan available,Enhance organic traffic by scaling SEO content with AI,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,redirects,DA Redirects,https://apps.shopify.com/redirects,https://cdn.shopify.com/app-store/listing_images/4a1d09cbbf7e57777df335d9e8f150fa/icon/CLXk3_X16IMDEAE=.png,5.0,1,True,Free plan available,"Automatically repair broken links, execute bulk 301 redirects.",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,identifai,IdentifAI ‑ Smart llms.txt SEO,https://apps.shopify.com/identifai,https://cdn.shopify.com/app-store/listing_images/66b5de535ce4ed541fed36d8dd355e30/icon/CITto9LgnI8DEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,linkie-url-shortener,Linkie URL Shortener,https://apps.shopify.com/linkie-url-shortener,https://cdn.shopify.com/app-store/listing_images/b5406791797fbcd0cb234bd296642df6/icon/CLu-p7P0lu8CEAE=.png,2.1,2,True,Free plan available,"Easily shorten your Product, Collection & Page's URLs!",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,hkt-seo-all-in-one,HKT: SEO ‑ All In One,https://apps.shopify.com/hkt-seo-all-in-one,https://cdn.shopify.com/app-store/listing_images/2abea69d1659e8e12d65ac999d013e73/icon/CKyWtJPK3PsCEAE=.jpeg,2.4,4,True,Free plan available,"Easy put SEO on autopilot, increase traffic & higher ranking",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,cloudian-seo-meta-keywords,HTML Meta Keywords Builder EX,https://apps.shopify.com/cloudian-seo-meta-keywords,https://cdn.shopify.com/app-store/listing_images/e97b66cb7a1267c9596dee2e0cf8b3ee/icon/CIegupr9l_MCEAE=.png,2.1,4,True,Free plan available,Add Meta Keywords in HTML source code to any e-commerce store.,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,chatgpt-description-generator,ChatGPT Description Generator,https://apps.shopify.com/chatgpt-description-generator,https://cdn.shopify.com/app-store/listing_images/c44e739145350713b870d97b98921861/icon/CJOLgqmsgoQDEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,picoptimizepro,OptiPix: Image Optimizer & SEO,https://apps.shopify.com/picoptimizepro,https://cdn.shopify.com/app-store/listing_images/f50d7d4754b1452d0d3658fae7373c68/icon/CLqJrdiOzIQDEAE=.jpeg,4.3,3,False,Free to install,Boost Site Speed & SEO: AI-Driven Content & Image Optimization,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,automatic-internal-links,Juice SEO ‑ Internal linking,https://apps.shopify.com/automatic-internal-links,https://cdn.shopify.com/app-store/listing_images/ebda42388ad0d3b75c7cd39e414c5d5f/icon/CPGa--DKtoIDEAE=.jpeg,1.5,3,True,Free plan available,"Automate internal linking, supercharge SEO and rankings.",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,product-faq-3,"FAQ Expert: Page, Product FAQs",https://apps.shopify.com/product-faq-3,https://cdn.shopify.com/app-store/listing_images/e2af9a6ad90d4c5c6b8f6e8f3f648d76/icon/CMjPvfOL2JEDEAE=.png,5.0,1,True,Free plan available,"Give Support with Product FAQs, Ask Question & Help center FAQ",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,blogxpert,BlogXpert,https://apps.shopify.com/blogxpert,https://cdn.shopify.com/app-store/listing_images/5cd44c5ae24716b936d202a6e488e3d9/icon/CI78sr_NnYQDEAE=.png,5.0,1,True,Free plan available,"Improving SEO, Increase Sell by Engaging Product Blog Posts",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,proseoindexer,ProSEOIndexer AI SEO Optimizer,https://apps.shopify.com/proseoindexer,https://cdn.shopify.com/app-store/listing_images/8ffa4ddcb00dbd14025bfb5fbd9797e6/icon/CM6o_Kb0lu8CEAE=.png,5.0,2,False,Free trial available,"SEO Optimizer for Google Index, Sitemap, Page Indexing & AI",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,event-boost-ai,Event Boost: AI Marketing,https://apps.shopify.com/event-boost-ai,https://cdn.shopify.com/app-store/listing_images/646e4d1b8bdce903c7dd89040f18c614/icon/CL3vjozwyIQDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,passionfruit-image-alt-tags,AI SEO Image Optimizer,https://apps.shopify.com/passionfruit-image-alt-tags,https://cdn.shopify.com/app-store/listing_images/54054624a7dabd34697c08b3d3d87dd5/icon/CP-w5efDlogDEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,seo-guard,SEOGuard ‑ 24/7 Scan & Fix,https://apps.shopify.com/seo-guard,https://cdn.shopify.com/app-store/listing_images/265c5b1b2c6449029f8aa43551f83575/icon/COHe0qbvyoQDEAE=.png,5.0,1,True,Free plan available,Automatically scan and fix SEO technical issues,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,seo-blocks,SEO Content Blocks,https://apps.shopify.com/seo-blocks,https://cdn.shopify.com/app-store/listing_images/c7d0c361e0709a68e618f403057f40b9/icon/CISgwsL0lu8CEAE=.png,4.3,5,False,Free trial available,Flexible and multifunctional SEO content block manager,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,amp-by-webkul,AMP by Webkul,https://apps.shopify.com/amp-by-webkul,https://cdn.shopify.com/app-store/listing_images/24b7010be8b68760933a2e253c594b07/icon/CIyv5sWahvUCEAE=.png,1.0,1,False,Free trial available,"AMP - ""Amp up"" your store using Google AMP for speed, high CTR",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,bloghandy,BlogHandy ‑ SEO Optimized Blog,https://apps.shopify.com/bloghandy,https://cdn.shopify.com/app-store/listing_images/a17f0c2062238ac26e43216d1d1858da/icon/CPvHn8zTjPkCEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,dh-seo-booster,DH SEO Booster,https://apps.shopify.com/dh-seo-booster,https://cdn.shopify.com/app-store/listing_images/bb8a6a89b2d2375908111deff5eb5022/icon/COKMrJ-e3osDEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,19,meet-seo-app,TrafficFlow:SEO Optimizer,https://apps.shopify.com/meet-seo-app,https://cdn.shopify.com/app-store/listing_images/ae5d6e44cdad85274e2a3eb612339f48/icon/COa-2ZXa8osDEAE=.png,,,,,智能SEO诊断+速度优化，一键获取可执行建议，告别盲目优化！,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,pbs-seo-optimizer,PBS SEO Optimizer,https://apps.shopify.com/pbs-seo-optimizer,https://cdn.shopify.com/app-store/listing_images/666c75ec88ae388a7d767e42def95c80/icon/CKjd8ZHXm4cDEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,rewriter-mega-description,ReWriter ‑ Mega Description,https://apps.shopify.com/rewriter-mega-description,https://cdn.shopify.com/app-store/listing_images/9875728c6b382b21f2b77786a7b11d06/icon/CITynZCRhoADEAE=.png,,,,,Save Time with Automated Description Generation,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,shopai-2,AI ChatGPT Content Generator,https://apps.shopify.com/shopai-2,https://cdn.shopify.com/app-store/listing_images/55599bff074e709c8a42e0d78caa2ab2/icon/CI3e6Ny_woADEAE=.png,1.4,3,True,Free plan available,"Create product pages, SEO content & blog posts with AI in Bulk",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,image-alt-text,BigAI SEO: Image Alt Text,https://apps.shopify.com/image-alt-text,https://cdn.shopify.com/app-store/listing_images/92d4709570520a0855b6e37dfb058a6c/icon/CN-nmOz6-v0CEAE=.png,,,,,"Image SEO optimizer, Enable daily updated just one-click",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,ai-product-description-2,AI SEO Product Description,https://apps.shopify.com/ai-product-description-2,https://cdn.shopify.com/app-store/listing_images/b4b227ac57879b826a6e984afba90242/icon/CMW76_nQ2Y0DEAE=.png,,,,,Generate SEO-friendly product descriptions instantly with AI.,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,ai-product-auto-ai-content,AI SEO: SEO for page & product,https://apps.shopify.com/ai-product-auto-ai-content,https://cdn.shopify.com/app-store/listing_images/521f99b141ea9ae8398755186d16ce45/icon/CM_XrrqC74gDEAE=.png,5.0,1,True,Free plan available,"Boost page load speed, generate SEO optimized product content",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,quickfix-labs,SEO & Inventory Tracker,https://apps.shopify.com/quickfix-labs,https://cdn.shopify.com/app-store/listing_images/b0d8164d91e0c85e3d5b1e16a1c5edd1/icon/CNvPgdzi44kDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,auto-seo,Brainio SEO Optimizer AI,https://apps.shopify.com/auto-seo,https://cdn.shopify.com/app-store/listing_images/427cdb8004b14fa94b8a0036086c2356/icon/COvVoK244oEDEAE=.png,1.0,1,True,Free plan available,Unlock Superior SEO: The Ultimate One-Stop SEO Solution,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,beyondseo-ai,BeyondSEO.ai,https://apps.shopify.com/beyondseo-ai,https://cdn.shopify.com/app-store/listing_images/6781c6e5ae25ccbcc6599dffe8eeb42c/icon/CMq_1MCFmJADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,newai-seo-and-marketing-scale,AEO SEO AI,https://apps.shopify.com/newai-seo-and-marketing-scale,https://cdn.shopify.com/app-store/listing_images/a57869f9e856fc6af974670ab5dcd6a2/icon/CJPksbnE7ZEDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,imagefy,Imagefy: SEO & GEO AI Agent,https://apps.shopify.com/imagefy,https://cdn.shopify.com/app-store/listing_images/bca01ad8a10792a35baf1be8eb0e2600/icon/CMTSnb_FrJEDEAE=.jpeg,,,,,"AI Agent for optimizing your images weight, SEO & GEO fields.",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,warewe-easy-redirect,Redirectify: Fix 404 Errors,https://apps.shopify.com/warewe-easy-redirect,https://cdn.shopify.com/app-store/listing_images/88f383a851132143199f5ce9fed3c450/icon/CJ6ukvPn1ZADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,blog-podcast-feed,Blog Podcast Feed: AI Powered,https://apps.shopify.com/blog-podcast-feed,https://cdn.shopify.com/app-store/listing_images/feb68f17a39d8f8cb14337eb203a2cb0/icon/CNTliZbBl5EDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,compresso-seo-image-optimizer,Compresso‑SEO Image Optimizer,https://apps.shopify.com/compresso-seo-image-optimizer,https://cdn.shopify.com/app-store/listing_images/f091a9123667676db691ff8c339cdb18/icon/CKbD0d7KkZEDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,breadcrumb-expert-seo,breadcrumb‑expert‑seo,https://apps.shopify.com/breadcrumb-expert-seo,https://cdn.shopify.com/app-store/listing_images/a43b2aa335032b2c6c963046cf453050/icon/CO-5hKngwpEDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,goodysell-ai-seo-blog,GoodySeel: AI SEO Blog,https://apps.shopify.com/goodysell-ai-seo-blog,https://cdn.shopify.com/app-store/listing_images/0cb87d69b67a721fac68f3395d22c6fa/icon/CI36laSj7JADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,wizardo-keyword,Wizardo: Keyword Rank Tracker,https://apps.shopify.com/wizardo-keyword,https://cdn.shopify.com/app-store/listing_images/6851c570238136cf4ce8c0fcf71b2214/icon/CPfzvK2c5YMDEAE=.png,5.0,1,True,Free plan available,Google Keyword Tracking for Superior SERP Rank Insights,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,localgpt-seo-pages-generator,LocalRank ‑ AI for Local SEO,https://apps.shopify.com/localgpt-seo-pages-generator,https://cdn.shopify.com/app-store/listing_images/a8c2b5d47247523d00ba87e217602394/icon/COWwkKWQlIQDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,easy-breadcrumbs,Easy Breadcrumb,https://apps.shopify.com/easy-breadcrumbs,https://cdn.shopify.com/app-store/listing_images/2de7b24f9bbd8c74a4e301a81f9783c3/icon/CJLTvP2yhZADEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,20,word-clouds-seo,Word Clouds SEO,https://apps.shopify.com/word-clouds-seo,https://cdn.shopify.com/app-store/listing_images/4fa3e898f1831ba056609989466cd93b/icon/CMzijNT0lu8CEAE=.png,5.0,2,True,Free plan available,Visually analyse the keyword density of your pages for SEO,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,seo-digiware,Digiware Smart SEO Optimizer,https://apps.shopify.com/seo-digiware,https://cdn.shopify.com/app-store/listing_images/67e6b04f0e371de55e44bb750234222c/icon/CILJr6n0gP0CEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,llm-wizz-1,LLM Wizz – AI SEO & AI Traffic,https://apps.shopify.com/llm-wizz-1,https://cdn.shopify.com/app-store/listing_images/f8777949ec3e016f24269e15eea619d6/icon/CMKepOnBmJADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,trustpilot-widgets,Trustpilot widgets connector,https://apps.shopify.com/trustpilot-widgets,https://cdn.shopify.com/app-store/listing_images/0ef8d8d7e5568d74407c24f2a51b569a/icon/CIaJi7a0zv0CEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,chatgpt-ai-product-description,Olaka: ChatGPT AI  Description,https://apps.shopify.com/chatgpt-ai-product-description,https://cdn.shopify.com/app-store/listing_images/a9abde24402263fdf6b3c9582f76a774/icon/CLDwxoCC3ogDEAE=.png,5.0,1,True,Free plan available,"One-click batch editing of product description, title and Meta",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,speed-optimization-tips,SOA SpeedOptimizationAnalyzer,https://apps.shopify.com/speed-optimization-tips,https://cdn.shopify.com/app-store/listing_images/789913f0441348088e5216f485610eb3/icon/CJfjqsj0lu8CEAE=.png,1.0,1,False,$8/month,Make your store load faster and lose no more customers.,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,pivot-keyword-master,PIVOT Keyword Master,https://apps.shopify.com/pivot-keyword-master,https://cdn.shopify.com/app-store/listing_images/b528c38d88b39ec74eaafc42f7b80b74/icon/COWR8ZLTlo0DEAE=.png,5.0,1,False,Free trial available,Trending keyword driven SEO content/image optmizer with backup,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,deal-ai,deal.ai,https://apps.shopify.com/deal-ai,https://cdn.shopify.com/app-store/listing_images/18f330f80873e979380d54dc49edf6d7/icon/CMKi2a2mg4UDEAE=.jpeg,,,,,Transform Your Product Descriptions with AI Magic,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,llms-generator-cartcoders,AI LLMs.txt Manager,https://apps.shopify.com/llms-generator-cartcoders,https://cdn.shopify.com/app-store/listing_images/c4cb0234e3c5a370c5dafab834fb4fb3/icon/COLDnNDOlpADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,ai-product-description-3,Aura AI Describer,https://apps.shopify.com/ai-product-description-3,https://cdn.shopify.com/app-store/listing_images/56ae63a88550ea515976c0e9f313de46/icon/COK2keur9o0DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,alttextify-net,ALTTextify ‑ AI Alt Text,https://apps.shopify.com/alttextify-net,https://cdn.shopify.com/app-store/listing_images/307dee267047d14c7fee34d8346966c9/icon/CITwnOuGuY0DEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,descrii-smart-descriptions,Descrii Description Generator,https://apps.shopify.com/descrii-smart-descriptions,https://cdn.shopify.com/app-store/listing_images/331fd0d23b1695d10764920ae260c974/icon/CP_Tjcn0lu8CEAE=.png,5.0,2,False,Free trial available,Get your Product Description Written in Under 10 Seconds by AI,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,smart-writer,Smart Writer AI Copywriting,https://apps.shopify.com/smart-writer,https://cdn.shopify.com/app-store/listing_images/32c6d4243356d616621eed0d5ef3889a/icon/CIrHrcn0lu8CEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,seo-expert-danny,SEO Expert Danny,https://apps.shopify.com/seo-expert-danny,https://cdn.shopify.com/app-store/listing_images/e34ca0c80214b05e5db52133f7f8494b/icon/CLu3zcf0lu8CEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,ai-text-integrator,WriteBoost AI,https://apps.shopify.com/ai-text-integrator,https://cdn.shopify.com/app-store/listing_images/0505d174768e46bce08b318974465614/icon/CJXtvYnTzf8CEAE=.jpeg,,,,,Use Ai to swiftly generate text within the Online Store Editor,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,ultimate-speed-booster-plus,Ultimate Speed Booster Plus,https://apps.shopify.com/ultimate-speed-booster-plus,https://cdn.shopify.com/app-store/listing_images/3a9342309be48382329982f59e8b6091/icon/CJP-zsmGrv8CEAE=.jpeg,1.0,1,False,$5/month,Boost Your Store Speed To New Levels,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,1faq,AI ERA: Automated FAQ Pages,https://apps.shopify.com/1faq,https://cdn.shopify.com/app-store/listing_images/eef1fb30c55dd15f01aee8bb49c73463/icon/CPej693mupADEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,wovn,WOVN.io 連携（ショップの多言語化から翻訳運用管理）,https://apps.shopify.com/wovn,https://cdn.shopify.com/app-store/listing_images/3debe33ded330ac3f3e3e219a5eb71ff/icon/CNLK2bTomvgCEAE=.png,,,,,"国内外18,000サイト以上が利用。翻訳管理にかかる不要なコストとリソースを削減し、快適で、効率よく、ストアの国際化を実現。",False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,seooptimizerx,RocketSEO and Booster,https://apps.shopify.com/seooptimizerx,https://cdn.shopify.com/app-store/listing_images/444f57aa2bf4dd2dec660ec88649ffc7/icon/COnHnNjEioIDEAE=.png,1.0,1,False,$39.95/month,Elevate your store's online presence with powerful Auto fixes,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,smart-seo-1,SEOMagic,https://apps.shopify.com/smart-seo-1,https://cdn.shopify.com/app-store/listing_images/8824e12e2293ac1902fd194308758f62/icon/CPH-3oiJuYYDEAE=.png,,,,,$4.99 one-time charge,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,21,vyrill,Vyrill In‑Video Search,https://apps.shopify.com/vyrill,https://cdn.shopify.com/app-store/listing_images/00c98897ce6d5db9d17f1fc4cd3a4dd6/icon/CLaez4Lu-vYCEAE=.jpeg,5.0,1,False,Free,Boost sales with searchable product videos and video reviews,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,22,instant-page-demo,FlashFy ‑ Page Speed Optimizer,https://apps.shopify.com/instant-page-demo,https://cdn.shopify.com/app-store/listing_images/fa467da9215bf9063e3aea0a04790368/icon/COb94930lu8CEAE=.png,5.0,1,False,Free trial available,Divide page loading time by 4 and increase your sales and SEO,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,22,storeblog,StoreBLOG: AI Blog & AI SEO,https://apps.shopify.com/storeblog,https://cdn.shopify.com/app-store/listing_images/fd0025df1a7a6dfdb248553e8eb331b5/icon/CJKt8r_w0YkDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,22,magefan-google-indexing,Google Indexer ‑ Magefan,https://apps.shopify.com/magefan-google-indexing,https://cdn.shopify.com/app-store/listing_images/fe96241458f42cfff645753192ff7aa8/icon/CPP8iKWL44YDEAE=.png,1.0,1,False,Free trial available,Get indexed & ranked faster by sending updated pages to Google,False,False
https://apps.shopify.com/categories/store-design-site-optimization-seo/all,https://apps.shopify.com/categories/store-design-site-optimization-seo/all,22,ds-ai-llms-txt-generator,DS – AI LLMS.txt Generator,https://apps.shopify.com/ds-ai-llms-txt-generator,https://cdn.shopify.com/app-store/listing_images/6916f9e7c7411e6e28a35a5a5bc1a480/icon/CIbF9dnT5I8DEAE=.png,,,,,Help AI assistants understand and present your store,False,False
