category_url,page,handle,name,app_url,icon_url,rating,review_count,has_free_plan_text,pricing_text,short_description,built_for_shopify,is_ad
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,fodane,Fodane: 40 Vital Apps in One,https://apps.shopify.com/fodane,https://cdn.shopify.com/app-store/listing_images/9ccd22572d6fcb3071b39e0742ab1153/icon/CJjNgfC2xfcCEAE=.png,3.7,10,False,Free trial available,Fodane: Elevate Your Sales with Smart Bundles and Upsells!,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,product-reviews-review-import,Fordeer:Review Product Reviews,https://apps.shopify.com/product-reviews-review-import,https://cdn.shopify.com/app-store/listing_images/c34762a41189546911715fd87a0a2afe/icon/CJ2r79qbu4ADEAE=.png,5.0,1,False,Free,Collects products reviews & imports reviews for social proof.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,dinosaur-product-reviews-app,Guide Apps,https://apps.shopify.com/dinosaur-product-reviews-app,https://cdn.shopify.com/app-store/listing_images/b5d2a55879e127cf2d003d6f4c01da6e/icon/CP2xj9TJj5EDEAE=.png,5.0,1,True,Free plan available,"Professional import Amazon reviews, star ratings testimonials",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,wisernotify-product-reviews,WiserNotify Product Reviews,https://apps.shopify.com/wisernotify-product-reviews,https://cdn.shopify.com/app-store/listing_images/48fb9260a51f10a09dcc7efee2cd91cd/icon/CPCi2Jnz3YUDEAE=.png,5.0,3,True,Free plan available,Transform Customer reviews into Sales Growth,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,wally-trustpilot-reviews,Wally – Trustpilot Reviews,https://apps.shopify.com/wally-trustpilot-reviews,https://cdn.shopify.com/app-store/listing_images/868c1b3e4ee6a3354d6a56d9873a397d/icon/CIGImuGOjosDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,ugc-video-reviews-1,UGC Flow,https://apps.shopify.com/ugc-video-reviews-1,https://cdn.shopify.com/app-store/listing_images/7d2a264678819c513591989e118db5f9/icon/CM6Or-_Tk44DEAE=.png,5.0,1,True,Free plan available,Turn your customers into UGC content creators,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,staff-start,STAFF START（スタッフがECでオンライン接客）連携,https://apps.shopify.com/staff-start,https://cdn.shopify.com/app-store/listing_images/6789669061cddfa75374146e19f0b1ea/icon/CIKexb30lu8CEAE=.png,,,,,店舗スタッフが自社ECサイトやSNSなどのオンラインで接客ができる「STAFF DX」サービスです。,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,trust-me,Trust Me: Reviews App,https://apps.shopify.com/trust-me,https://cdn.shopify.com/app-store/listing_images/c9c7b32e62ebe074d03003e131a0f120/icon/CNu7lsSt848DEAE=.png,,,,,Collect and display authentic customer reviews,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,emote-social-reactions,Emoji Social Reactions | Emote,https://apps.shopify.com/emote-social-reactions,https://cdn.shopify.com/app-store/listing_images/43d2bc3615657e15ff0677bf3d7048fe/icon/CNDNz-eRko8DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,customer-guru,Customer.guru Net Promoter NPS,https://apps.shopify.com/customer-guru,https://cdn.shopify.com/app-store/listing_images/3f6f138e0a397c3ef5db9faa16572ba7/icon/CMqWhLj0lu8CEAE=.png,4.6,66,True,Free plan available,Track segmented Net Promoter Score with e-mail surveys,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,8,shopreviews,ShopReviews ‑ Product Reviews,https://apps.shopify.com/shopreviews,https://cdn.shopify.com/app-store/listing_images/0637aa5389df875a0f12abcc0a3e7d36/icon/CLbn3e_O0vUCEAE=.png,5.0,7,False,Free trial available,"Showcase reviews, photo reviews, ratings and increase sales",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,alphareview,Alpha+: Reviews and Design,https://apps.shopify.com/alphareview,https://cdn.shopify.com/app-store/listing_images/fe034f5af2a946a07341eec6837ccc61/icon/CO-l0vTu_IUDEAE=.png,4.0,5,True,Free plan available,Innovative tools to enhance dropshipper’s website credibility,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,personaai,Persona ‑ AI Product Reviews,https://apps.shopify.com/personaai,https://cdn.shopify.com/app-store/listing_images/495aab667f7d29484d7c85497753b0cb/icon/COD8pK7roIoDEAE=.png,5.0,1,False,Free to install,Personalize your review requests using AI to boost engagement,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,coco-whatsapp-product-reviews,Rewa: WhatsApp Product Reviews,https://apps.shopify.com/coco-whatsapp-product-reviews,https://cdn.shopify.com/app-store/listing_images/8da38d0ed40b8bcf9c67a11b60692fe6/icon/CMWTnvzE04sDEAE=.jpeg,5.0,1,False,Free,Send marketing campaigns and collect reviews via Whatsapp,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,xboost-product-reviews-ugc,Xboost: Product Reviews & UGC,https://apps.shopify.com/xboost-product-reviews-ugc,https://cdn.shopify.com/app-store/listing_images/57debc3d77b1ca0a758d2e69ef9e29a3/icon/CJaLo_CO3oUDEAE=.png,5.0,2,False,Free trial available,Collect reviews by request or import from Aliexpress,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,turnto,"Emplifi Ratings & Reviews, Q&A",https://apps.shopify.com/turnto,https://cdn.shopify.com/app-store/listing_images/e7a9b66fa7c9d6b0ea7369886718633d/icon/CJDP6-fKpIYDEAE=.jpeg,,,,,Free to install,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,epic-x-review,Product Reviews & Ratings,https://apps.shopify.com/epic-x-review,https://cdn.shopify.com/app-store/listing_images/0adcadf8b7e93bbadf259b623b8d6942/icon/CNHMsoyeyI8DEAE=.png,5.0,1,False,Free,Collect and display product reviews with star ratings.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,product-reviews-analyser,AIRA: AI Reviews Summary,https://apps.shopify.com/product-reviews-analyser,https://cdn.shopify.com/app-store/listing_images/2f7e4727f9977f0ed46ecf877360b78d/icon/CPrKoM-7xYgDEAE=.png,5.0,1,True,Free plan available,AI Review Summaries: Quick Insights & Pros/Cons for Products,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,onvoard-reviews,OnVoard Reviews,https://apps.shopify.com/onvoard-reviews,https://cdn.shopify.com/app-store/listing_images/c50d7241fb84b868ae92158235b58a15/icon/CNrMm7P0lu8CEAE=.png,5.0,3,False,Free trial available,EU hosted. Turn product reviews into marketing engine.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,quickshopreviews,QuickShopReviews,https://apps.shopify.com/quickshopreviews,https://cdn.shopify.com/app-store/listing_images/57e5eafb761c1bcdd12f0363a6a0f61d/icon/CISxkqPUw44DEAE=.jpeg,,,,,Boost sales with product reviews and authentic testimonials,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,bonafidio-app,Bonafidio: UGC & Testimonials,https://apps.shopify.com/bonafidio-app,https://cdn.shopify.com/app-store/listing_images/853356d389f1beef6f86730bcf93ad22/icon/CMuJ7e_ymIEDEAE=.png,5.0,2,False,Free to install,Collect authentic UGC from real customers on autopilot,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,reviewsyard,ReviewsYard — Product Reviews,https://apps.shopify.com/reviewsyard,https://cdn.shopify.com/app-store/listing_images/6ed6bfb28d7abb6e7afce592224357d3/icon/CJe_5af-yP4CEAE=.png,5.0,2,True,Free plan available,Automatically request reviews from your customers,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,product-reviews-autoketing,Autoketing Product Reviews ,https://apps.shopify.com/product-reviews-autoketing,https://cdn.shopify.com/app-store/listing_images/c749d4ea44100578973ccef21190bc8b/icon/CIjWhMPfhPACEAE=.jpeg,4.3,81,False,Free trial available,"Collect product review, UGC and rating to show social proof.",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,flash-reviews,Google Reviews: Collect & Show,https://apps.shopify.com/flash-reviews,https://cdn.shopify.com/app-store/listing_images/ccdb8fca99d35e323cf58c44b3ab2589/icon/CJrNx4CU7YADEAE=.jpeg,3.8,7,False,Free trial available,Display your Google Reviews & Collect Reviews after checkout,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,aliexpress-reviews-importer,Monimo: Product reviews app,https://apps.shopify.com/aliexpress-reviews-importer,https://cdn.shopify.com/app-store/listing_images/3cf132be3b187831914a6f405fdd22ce/icon/CK6SqPHtqfsCEAE=.png,4.6,5,False,From $9.99/month,Turbocharge Your Product Reviews and Ignite Sales,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,opinamos,Opinamos,https://apps.shopify.com/opinamos,https://cdn.shopify.com/app-store/listing_images/ed3182a53864f88afc9d586e489be72e/icon/CP7DldOflIIDEAE=.png,,,,,Opinamos.io - opiniones verificadas de marca y productos,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,cimenio-verified-reviews,Cimenio ‑ Verified Reviews,https://apps.shopify.com/cimenio-verified-reviews,https://cdn.shopify.com/app-store/listing_images/48d7329567afbcf60e82f724659126ae/icon/CKTk8bDP4oQDEAE=.png,5.0,2,True,Free plan available,Echte Bewertungen & verifizierte Rezensionen,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,reviews-app-1,Areviewer Product Reviews,https://apps.shopify.com/reviews-app-1,https://cdn.shopify.com/app-store/listing_images/f2061cfb8b8a64febd4935e07bb7c6f2/icon/CPz9y6Dtn_gCEAE=.png,5.0,1,False,Free trial available,Display and collect product reviews to build customer trust,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,simple-product-rating,RateMate,https://apps.shopify.com/simple-product-rating,https://cdn.shopify.com/app-store/listing_images/a41672c9c3288d059bcba72f18957355/icon/CJ3x_qOF9I0DEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,taglio-review-1,Taglio Review & Rewards,https://apps.shopify.com/taglio-review-1,https://cdn.shopify.com/app-store/listing_images/2a364e9dbc88a8ecd5b8538b03602e24/icon/CKCa48i9p_YCEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,9,revi-store-product-reviews,Revi.io Product Reviews,https://apps.shopify.com/revi-store-product-reviews,https://cdn.shopify.com/app-store/listing_images/167718603037eb154db3165f265e61bf/icon/CLeWlszomosDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,customerssay-ai-reviews-app,Customerssay.ai Reviews,https://apps.shopify.com/customerssay-ai-reviews-app,https://cdn.shopify.com/app-store/listing_images/02e73d33656aa01985ae569fc1ea544d/icon/CLe_2sKhlo0DEAE=.jpeg,,,,,"Earn trust, drive sales with photo & video reviews",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,custom-reviews,Custom Reviews,https://apps.shopify.com/custom-reviews,https://cdn.shopify.com/app-store/listing_images/d142bbeaa8110cb56d9779fbd667894c/icon/COSz6Mb0lu8CEAE=.png,3.0,2,False,Free trial available,Get valuable customer feedbacks on your products,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,prime-review,Prime Review,https://apps.shopify.com/prime-review,https://cdn.shopify.com/app-store/listing_images/5a89cca62ebd86e594265617f3a051a4/icon/CJ_Fk4CXjvcCEAE=.png,1.7,4,False,Free trial available,商品レビュー、お気に入り、Q&Aのオールインワンアプリ。商品ページのコンバージョン向上に最も貢献する機能を提供します。,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,deezl-product-reviews,Deezl Product Reviews,https://apps.shopify.com/deezl-product-reviews,https://cdn.shopify.com/app-store/listing_images/9a383ed07f029ebb90b92ec1f73c0266/icon/CL_qtcmKqYgDEAE=.jpeg,,,,,Unlimited product reviews with photos and videos,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,slon-reviews,Slon Reviews: AI App,https://apps.shopify.com/slon-reviews,https://cdn.shopify.com/app-store/listing_images/97550fbf999e8ecec83c25b02d06bde9/icon/CPmTyK_-8IMDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,trustpilot,EZ Trustpilot Integration App,https://apps.shopify.com/trustpilot,https://cdn.shopify.com/app-store/listing_images/11b345103a682fe77f5a5141e5cdb6ca/icon/CJib2KO0yoEDEAE=.jpeg,1.0,1,False,Free trial available,Build trust using Trustpilot's Trustbox and follow-up emails,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,elfsight-apple-apps-reviews,Apple App Store Reviews,https://apps.shopify.com/elfsight-apple-apps-reviews,https://cdn.shopify.com/app-store/listing_images/318b1b54bba353b4c54f682bdfb9090e/icon/CL3d4a30lu8CEAE=.jpg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,ci-product-reviews,CI : Product Reviews,https://apps.shopify.com/ci-product-reviews,https://cdn.shopify.com/app-store/listing_images/609bf6d7c5501c071c0dc9cb1984ec39/icon/CNKjz86S_4IDEAE=.png,,,,,Drive more sales by showcasing product reviews on your site.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,wooview-all-in-one,Wooview ‑ All in one,https://apps.shopify.com/wooview-all-in-one,https://cdn.shopify.com/app-store/listing_images/a154f6f44be5f9fbb96031857018a05a/icon/CM_Gja30lu8CEAE=.png,5.0,8,True,Free plan available,Increase user purchase rate by improving website trust,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,beaver-google-reviews,Arietec Google Review Importer,https://apps.shopify.com/beaver-google-reviews,https://cdn.shopify.com/app-store/listing_images/5b6534b0f057ed5ee01eccf4da279653/icon/COnI_NCtnIQDEAE=.png,1.0,1,True,Free plan available,Add Google Reviews into your store to elevate your sales,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,aura-product-reviews-qa,Aura Product Reviews App,https://apps.shopify.com/aura-product-reviews-qa,https://cdn.shopify.com/app-store/listing_images/c4aaf6c5d715ba7415298a70003d5e8e/icon/CKG3ne3ViIEDEAE=.png,5.0,1,True,Free plan available,"Increase Conversions with Product Reviews, Ratings, and Q&A",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,commentier,Commentier ‑ Verified Reviews,https://apps.shopify.com/commentier,https://cdn.shopify.com/app-store/listing_images/6fa055016d1e008ccba10aa4d873f702/icon/CJj9z8zUzY0DEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,elfsight-facebook-reviews,Facebook Reviews by Elfsight,https://apps.shopify.com/elfsight-facebook-reviews,https://cdn.shopify.com/app-store/listing_images/f76ebbba8323dca210a795b6df35537e/icon/CPiWqrj0lu8CEAE=.jpg,4.0,8,False,Free trial available,Highlight Positive Feedback with Reviews on Your Store,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,instant-review,Eggflow: Instant Review,https://apps.shopify.com/instant-review,https://cdn.shopify.com/app-store/listing_images/139b2f5aaed2f1dcce0cb22c08ece6ff/icon/CIPo3Lj0lu8CEAE=.png,1.0,1,False,Free,Collect product reviews & Leverage social proof to boost sales,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,fivestar-product-reviews,FiveStar Product Reviews,https://apps.shopify.com/fivestar-product-reviews,https://cdn.shopify.com/app-store/listing_images/2d0f4b232596e2d5304533dec68ba393/icon/CI_MhZWT6YkDEAE=.png,5.0,1,False,Free to install,Curate & Display Stunning Photo/Video Reviews That Drive Sales,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,rmh-audio-reviews,RMH Audio Reviews,https://apps.shopify.com/rmh-audio-reviews,https://cdn.shopify.com/app-store/listing_images/39b0868dcbbcef450f606179a3b56d16/icon/CK6RoaXBhI4DEAE=.png,5.0,1,False,Free,Real voice testimonials for enhanced customer trust,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,all-star-all-in-one-marketing,AllStar: Reviews & Pre‑Order,https://apps.shopify.com/all-star-all-in-one-marketing,https://cdn.shopify.com/app-store/listing_images/dae581ce6ae5630d6da0b8c3cd8d5911/icon/CMuIyLW474EDEAE=.png,5.0,2,True,Free plan available,"Bundles, Reviews, Pre-order & much more to boost sales & AOV",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,trueview-product-reviews,TrueView Product Reviews App,https://apps.shopify.com/trueview-product-reviews,https://cdn.shopify.com/app-store/listing_images/9762509d771d33eac6bc646b4a0ee7b8/icon/CN7H6d_zxIsDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,google-customer-reviews,Google Customer Reviews | Dash,https://apps.shopify.com/google-customer-reviews,https://cdn.shopify.com/app-store/listing_images/f632918376406681189ff17d8484ed95/icon/CKjDpdzS6IsDEAE=.png,2.8,4,False,Free trial available,Google Customer Reviews with the new checkout extensibility,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,10,boostify-etsy-reviews-importer,Boostify Etsy Reviews Importer,https://apps.shopify.com/boostify-etsy-reviews-importer,https://cdn.shopify.com/app-store/listing_images/2c182b099f9d45c9f0c291e8b39fb215/icon/CJC2yZiS0_8CEAE=.jpeg,3.3,6,False,Free trial available,Import & sync Etsy reviews. Display reviews on product pages,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,reviews-junction,Reviews Junction,https://apps.shopify.com/reviews-junction,https://cdn.shopify.com/app-store/listing_images/c205d3f08d94faa2cbc4f286637480eb/icon/CLyo_8f46oEDEAE=.jpeg,5.0,3,True,Free plan available,"Product reviews, question answers for social proof & SEO",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,image-review,Image review,https://apps.shopify.com/image-review,https://cdn.shopify.com/app-store/listing_images/db86c0d7f8820d9b1aceb8e32c9006b4/icon/CLaTgfeG64oDEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,ekomi-feedback-1,eKomi Feedback,https://apps.shopify.com/ekomi-feedback-1,https://cdn.shopify.com/app-store/listing_images/4ad2c00291bdb6db04a9d43e9e31c1e1/icon/CPHYrteyzvwCEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,shopify-editor-like-me,Like Me,https://apps.shopify.com/shopify-editor-like-me,https://cdn.shopify.com/app-store/listing_images/decd3084187b00ba26d5b77e532be5fe/icon/CIv80bz0lu8CEAE=.png,5.0,4,False,Free trial available,a simple way for your visitors to show their appreciation,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,sa-063-ur-testimonials-app,UR: Smart Testimonials,https://apps.shopify.com/sa-063-ur-testimonials-app,https://cdn.shopify.com/app-store/listing_images/96c3af727f725c623153955b87160031/icon/CPW9rvGgmIsDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,powr-comments,POWR: Customer Comments ,https://apps.shopify.com/powr-comments,https://cdn.shopify.com/app-store/listing_images/fda202310f16502b6c5c4ed5f47cb2ae/icon/COyfpcjqgoEDEAE=.png,4.6,22,True,Free plan available,Display vital social proof from customer comments and feedback,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,findshopreviews,FindShop Product Reviews,https://apps.shopify.com/findshopreviews,https://cdn.shopify.com/app-store/listing_images/18a837030135b68a4ec246a3e283ee94/icon/CNTCsdn0lu8CEAE=.png,5.0,5,True,Free plan available,"Display Reviews, Photos to Build Trust & Grow Sales",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,star-product-reviews,Star Product Reviews App,https://apps.shopify.com/star-product-reviews,https://cdn.shopify.com/app-store/listing_images/7567929e76ef19802c4596987a1a8dd2/icon/COTT64WplIQDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,google-reviews-2,Google Reviews,https://apps.shopify.com/google-reviews-2,https://cdn.shopify.com/app-store/listing_images/3f9505974017a58c822c3f8dcf2c0f29/icon/CM2q663e4YwDEAE=.png,5.0,1,False,Free trial available,"Show Google reviews in different languages, customize widget",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,fivereview,Fivereview,https://apps.shopify.com/fivereview,https://cdn.shopify.com/app-store/listing_images/fef94b22d697037cd2ae169667df4c3f/icon/CPvd7d_KoZADEAE=.png,,,,,From $47/month,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,sitevibes,SiteVibes,https://apps.shopify.com/sitevibes,https://cdn.shopify.com/app-store/listing_images/f2fbbde14a1f0011c416f7790f14acf4/icon/CO3eisL0lu8CEAE=.png,5.0,2,False,Free trial available,"Email, Product Reviews, Loyalty & Referrals, and Shoppable UGC",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,sociable-reviews,Sociable ‑ Social Reviews,https://apps.shopify.com/sociable-reviews,https://cdn.shopify.com/app-store/listing_images/6f5ae398a66fccf9591e3d5772fcb49a/icon/CI3C1_uNkowDEAE=.jpeg,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,feedbackcompany,Feedback Company,https://apps.shopify.com/feedbackcompany,https://cdn.shopify.com/app-store/listing_images/f7bd09a0cada658cb6589bb231a4c7df/icon/COGhhrKHsvoCEAE=.png,,,,,Review tool that is trusted by companies all around the world.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,product-review-app-2,RATIFY Product Review App,https://apps.shopify.com/product-review-app-2,https://cdn.shopify.com/app-store/listing_images/115887d325e7596b5378825f57773699/icon/CJCEvb3o6I0DEAE=.png,,,,,Display product reviews to build trust and engage customers.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,peers,Peers Community,https://apps.shopify.com/peers,https://cdn.shopify.com/app-store/listing_images/39a79e8e02c14d81ed60f77751419290/icon/CMOIu6ryvYYDEAE=.png,,,,,Free to install,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,product-user-photos,Product Gallery by Buddy Apps,https://apps.shopify.com/product-user-photos,https://cdn.shopify.com/app-store/listing_images/477dea5340962b07faf28891d184fddf/icon/CIjxisn0lu8CEAE=.jpg,5.0,1,False,Free trial available,Let customers upload and show their images on product page,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,google-customer-reviews-4,SB Google Reviews Badge,https://apps.shopify.com/google-customer-reviews-4,https://cdn.shopify.com/app-store/listing_images/de85210ec397634696ceaa0caafe829c/icon/CJ2MtuiOpYIDEAE=.jpeg,4.0,2,False,$1.99/month,Show google customer reviews by google rating badge grow sales,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,d2cbot,D2C Bot,https://apps.shopify.com/d2cbot,https://cdn.shopify.com/app-store/listing_images/cde13afc059e9b26b0bd1193bdc0e04e/icon/CIysi8_oo44DEAE=.jpeg,5.0,1,False,From $9/month,"AI Engine for Titles, Description, FAQs, Reviews and Images",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,sold-count-popup-glowup,Sold Count & Buy Alert | GUA,https://apps.shopify.com/sold-count-popup-glowup,https://cdn.shopify.com/app-store/listing_images/92b32b9761af67059a9c78e3c9bda1de/icon/CIfggJfmrYgDEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,11,clan-reviews-rewards-referrals,Clan Reviews Rewards Referrals,https://apps.shopify.com/clan-reviews-rewards-referrals,https://cdn.shopify.com/app-store/listing_images/79a2c8f432572e2d3c6f5a04f4e0f2c7/icon/CNzbmprouYQDEAE=.png,5.0,2,True,Free plan available,"Encourage sales with Reviews, Q&A, Referrals and Rewards",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,ishopreview,IshopReview ‑ Product Reviews,https://apps.shopify.com/ishopreview,https://cdn.shopify.com/app-store/listing_images/7633a9ced53a2b046b7006dbff8792c9/icon/CMznmYjSw4YDEAE=.png,5.0,2,True,Free plan available,"Import and manage reviews from AliExpress, CSV files, and more",False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,snapreview-1,SnapReview,https://apps.shopify.com/snapreview-1,https://cdn.shopify.com/app-store/listing_images/686d49de851db7b3803d6da493517966/icon/CPztgqz6tZEDEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,loorx,Apex ‑ Photo Reviews Importer,https://apps.shopify.com/loorx,https://cdn.shopify.com/app-store/listing_images/b0a74bb62fc25ee762e65ec46471281c/icon/CJyNqqmF9_4CEAE=.jpeg,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,trustprofile,Trustprofile,https://apps.shopify.com/trustprofile,https://cdn.shopify.com/app-store/listing_images/6bafe5cf32930f795965e45f334e5370/icon/CJTsgeDNrIADEAE=.png,,,,,From $120/year,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,opentrust,Opentrust,https://apps.shopify.com/opentrust,https://cdn.shopify.com/app-store/listing_images/b0247a12648c1d4b28b3d3473c7c9595/icon/CN2L9sC0_vkCEAE=.png,,,,,A simplified review solution with public api.,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,revunova,RevuNova,https://apps.shopify.com/revunova,https://cdn.shopify.com/app-store/listing_images/6ae9e3768731fe91a9ed2192ccbd30e6/icon/COag99iOxooDEAE=.png,,,,,Free plan available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,trustpilot-widgets,Trustpilot widgets connector,https://apps.shopify.com/trustpilot-widgets,https://cdn.shopify.com/app-store/listing_images/0ef8d8d7e5568d74407c24f2a51b569a/icon/CIaJi7a0zv0CEAE=.png,,,,,Free trial available,False,False
https://apps.shopify.com/categories/marketing-and-conversion-social-trust-product-reviews/all,12,endorsal,Endorsal.io — Product Reviews,https://apps.shopify.com/endorsal,https://cdn.shopify.com/app-store/listing_images/67dcb47ff2299473c75514a050c569a2/icon/CLj9qZ-3z_ECEAE=.jpeg,,,,,Free plan available,False,False
